,attendance_rate,participation_rate
5276,1.0,2.18
5277,0.94,1.06
5278,0.76,0.65
5279,0.94,0.0
5280,1.0,2.12
5281,1.0,2.35
5282,0.88,1.24
5283,0.88,0.0
5284,0.94,0.0
5285,0.88,2.35
5286,0.94,1.82
5287,0.76,2.41
5288,0.76,0.18
5289,,0.0
5290,0.74,0.0
5291,0.74,0.0
5292,0.84,1.84
5293,0.84,1.84
5294,0.84,1.95
5295,0.84,1.95
5296,1.0,0.0
5297,1.0,0.0
5298,0.68,0.0
5299,0.68,0.0
5300,0.79,1.95
5301,0.79,1.95
5302,0.89,1.84
5303,0.89,1.84
5304,0.79,1.74
5305,0.79,1.74
5306,,0.0
5307,,0.0
5308,,0.0
5309,,0.0
5310,0.89,0.0
5311,1.0,1.05
5312,1.0,0.0
5313,0.95,0.0
5314,,0.0
5315,0.95,0.0
5316,0.79,0.74
5317,0.79,0.74
5318,0.95,0.37
5319,0.95,0.0
5320,0.95,1.05
5321,1.0,0.0
5322,1.0,0.0
5323,0.89,0.58
5324,0.89,0.58
5325,0.95,1.42
5326,0.95,1.42
5327,1.0,0.95
5328,1.0,0.95
5329,1.0,0.0
5330,0.74,1.42
5331,,0.0
5332,,0.0
5333,,0.0
5334,1.0,0.0
5335,,0.0
5336,,0.0
5337,,0.0
5338,0.68,0.0
5339,,0.0
5340,,0.0
5341,0.95,0.05
5342,1.0,0.0
5343,0.95,1.95
5344,0.47,0.74
5345,,0.0
5346,0.84,0.68
5347,0.58,0.89
5348,0.84,0.0
5349,1.0,0.0
5350,0.79,0.0
5351,1.0,0.74
5352,0.95,1.11
5353,0.58,1.79
5354,0.84,2.11
5355,1.0,0.53
5356,1.0,0.53
5357,0.79,0.21
5358,0.95,0.0
5359,1.0,0.0
5360,1.0,0.0
5361,0.37,0.0
5362,1.0,0.68
5363,1.0,0.68
5364,1.0,2.11
5365,1.0,2.11
5366,0.79,0.47
5367,0.95,1.95
5368,0.21,0.0
5369,0.89,0.0
5370,0.74,1.05
5371,0.68,1.16
5372,1.0,2.0
5373,0.42,0.0
5374,1.0,1.16
5375,1.0,0.74
5376,0.79,1.26
5377,0.79,0.0
5378,0.95,0.21
5379,0.11,0.0
5380,1.0,1.95
5381,,0.0
5382,0.95,1.16
5383,0.79,0.0
5384,0.84,1.42
5385,1.0,2.42
5386,0.89,0.47
5387,0.89,0.47
5388,0.89,0.0
5389,0.89,0.0
5390,0.47,1.37
5391,0.95,0.0
5392,0.79,1.63
5393,0.95,0.0
5394,0.84,1.37
5395,0.79,0.0
5396,0.95,1.58
5397,0.53,0.0
5398,1.0,1.21
5399,0.74,2.11
5400,0.68,0.47
5401,0.89,2.21
5402,0.26,0.32
5403,0.95,0.0
5404,0.05,0.0
5405,0.63,0.0
5406,0.53,0.0
5407,0.84,0.0
5408,0.05,0.0
5409,0.16,0.79
5410,0.95,1.42
5411,0.89,1.74
5412,0.89,1.11
5413,0.63,1.95
5414,0.42,0.0
5415,0.68,0.0
5416,0.89,0.0
5417,1.0,0.79
5418,0.37,0.0
5419,0.37,0.16
5420,0.74,0.0
5421,0.68,2.0
5422,0.74,0.16
5423,0.42,0.0
5424,0.79,0.89
5425,0.68,0.32
5426,0.79,0.0
5427,0.95,1.37
5428,0.58,0.0
5429,0.89,0.79
5430,0.47,0.0
5431,0.79,0.0
5432,1.0,1.32
5433,1.0,1.32
5434,1.0,1.32
5435,1.0,1.32
5436,1.0,1.84
5437,0.89,0.0
5438,0.63,0.53
5439,0.63,0.53
5440,0.95,0.0
5441,0.95,0.0
5442,0.74,0.0
5443,0.95,1.58
5444,0.95,0.37
5445,0.84,0.95
5446,0.68,0.0
5447,0.95,0.0
5448,0.89,0.74
5449,1.0,0.0
5450,0.53,0.53
5451,0.63,1.47
5452,0.95,1.79
5453,0.74,0.05
5454,1.0,0.0
5455,0.89,0.0
5456,0.89,1.89
5457,1.0,0.21
5458,0.84,0.37
5459,0.74,1.74
5460,1.0,0.95
5461,0.68,0.11
5462,0.58,2.11
5463,0.74,0.0
5464,0.89,0.0
5465,0.95,0.0
5466,0.32,1.68
5467,0.16,1.74
5468,0.68,0.0
5469,0.63,0.0
5470,0.68,2.0
5471,0.74,0.84
5472,0.74,0.0
5473,1.0,1.32
5474,0.89,0.0
5475,0.84,1.32
5476,0.95,0.68
5477,0.89,1.74
5478,0.89,1.47
5479,1.0,0.0
5480,1.0,1.63
5481,1.0,0.32
5482,1.0,0.16
5483,1.0,0.0
5484,0.79,0.89
5485,1.0,1.26
5486,0.84,0.05
5487,0.74,0.37
5488,0.95,1.74
5489,1.0,0.05
5490,0.84,1.47
5491,0.95,0.0
5492,0.74,0.0
5493,1.0,0.0
5494,1.0,0.0
5495,1.0,0.0
5496,0.11,0.0
5497,0.89,1.37
5498,0.89,1.37
5499,0.95,0.84
5500,1.0,0.26
5501,0.89,0.37
5502,0.89,0.89
5503,0.53,1.11
5504,0.79,1.89
5505,1.0,1.68
5506,1.0,1.68
5507,1.0,1.0
5508,0.63,1.37
5509,0.32,1.95
5510,0.58,2.0
5511,0.89,1.58
5512,0.95,1.37
5513,0.84,0.0
5514,0.74,0.11
5515,1.0,1.0
5516,0.79,1.79
5517,0.84,1.58
5518,0.79,1.0
5519,0.74,1.53
5520,0.84,2.16
5521,0.89,0.32
5522,0.89,0.47
5523,0.84,0.26
5524,1.0,0.16
5525,0.95,1.05
5526,1.0,0.63
5527,0.79,0.95
5528,0.95,1.47
5529,0.68,0.68
5530,0.37,0.0
5531,0.68,1.53
5532,0.79,2.0
5533,0.89,0.05
5534,0.95,0.05
5535,0.37,1.58
5536,0.89,1.0
5537,0.89,0.11
5538,0.63,0.0
5539,,0.0
5540,1.0,1.84
5541,1.0,1.74
5542,0.79,1.68
5543,0.84,1.0
5544,1.0,1.95
5545,0.84,2.16
5546,1.0,1.74
5547,1.0,0.95
5548,0.79,1.32
5549,0.79,1.32
5550,0.84,1.37
5551,0.84,1.37
5552,0.53,0.89
5553,1.0,1.37
5554,1.0,0.37
5555,0.95,1.74
5556,1.0,0.37
5557,1.0,0.37
5558,1.0,1.79
5559,1.0,2.05
5560,1.0,0.0
5561,0.74,0.0
5562,,0.0
5563,,0.0
5564,,0.0
5565,,0.0
5566,,0.0
5567,,0.0
5568,1.0,1.0
5569,1.0,0.73
5570,0.93,0.0
5571,0.87,0.0
5572,1.0,0.0
5573,0.93,0.87
5574,1.0,1.2
5575,1.0,0.0
5576,0.67,0.93
5577,1.0,2.33
5578,1.0,0.2
5579,0.87,0.47
5580,1.0,0.0
5581,0.93,0.2
5582,0.87,0.0
5583,0.67,0.0
5584,1.0,1.2
5585,,0.0
5586,,0.0
5587,,0.0
5588,0.87,0.0
5589,0.2,0.0
5590,,0.0
5591,,0.0
5592,,0.0
5593,0.93,0.0
5594,0.93,1.0
5595,1.0,0.0
5596,,0.0
5597,1.0,0.93
5598,0.53,1.93
5599,0.87,1.8
5600,0.8,0.0
5601,1.0,0.6
5602,0.93,0.0
5603,1.0,0.0
5604,0.53,2.07
5605,0.87,0.0
5606,0.73,0.0
5607,1.0,1.33
5608,0.73,1.2
5609,0.93,1.93
5610,1.0,0.0
5611,0.87,0.93
5612,1.0,0.0
5613,0.6,0.0
5614,0.87,0.0
5615,1.0,1.2
5616,0.73,0.0
5617,1.0,0.0
5618,1.0,1.87
5619,0.67,0.0
5620,1.0,0.4
5621,0.53,2.2
5622,0.87,0.0
5623,1.0,2.6
5624,1.0,0.0
5625,0.73,0.0
5626,0.93,0.07
5627,1.0,2.67
5628,0.93,0.8
5629,0.93,0.0
5630,0.6,2.33
5631,1.0,0.0
5632,0.53,0.0
5633,0.4,0.67
5634,1.0,1.33
5635,0.8,1.47
5636,0.87,1.33
5637,,0.0
5638,0.87,0.0
5639,1.0,2.07
5640,0.07,1.87
5641,0.8,0.6
5642,1.0,0.0
5643,0.73,1.27
5644,0.87,0.67
5645,1.0,0.0
5646,1.0,0.87
5647,0.4,0.0
5648,0.67,1.73
5649,1.0,1.73
5650,1.0,0.13
5651,1.0,2.6
5652,1.0,0.4
5653,0.4,0.0
5654,0.93,2.0
5655,0.47,0.0
5656,0.73,0.0
5657,1.0,0.0
5658,0.93,0.0
5659,1.0,0.0
5660,1.0,1.53
5661,0.93,0.13
5662,0.4,1.07
5663,0.53,0.13
5664,0.93,0.6
5665,0.87,0.87
5666,0.33,0.0
5667,0.93,1.8
5668,0.33,0.0
5669,1.0,0.4
5670,0.87,0.0
5671,1.0,0.0
5672,1.0,0.47
5673,0.93,2.6
5674,0.33,1.47
5675,0.47,0.2
5676,1.0,0.0
5677,0.8,0.0
5678,0.8,0.0
5679,1.0,1.07
5680,0.73,0.0
5681,0.87,0.4
5682,0.8,0.0
5683,0.8,0.0
5684,1.0,1.33
5685,0.93,0.0
5686,1.0,0.2
5687,0.07,0.0
5688,0.27,0.0
5689,0.73,0.07
5690,0.47,0.0
5691,0.47,1.27
5692,0.73,0.73
5693,0.8,0.6
5694,0.6,0.0
5695,0.67,0.0
5696,0.13,1.13
5697,0.6,1.8
5698,0.87,0.0
5699,1.0,2.13
5700,1.0,2.6
5701,0.87,0.0
5702,0.73,0.13
5703,0.8,2.13
5704,0.93,0.67
5705,0.87,0.0
5706,1.0,0.47
5707,0.8,0.0
5708,0.4,0.73
5709,0.73,1.0
5710,0.73,0.0
5711,0.93,2.2
5712,1.0,0.13
5713,0.87,0.0
5714,0.93,0.47
5715,0.53,0.73
5716,1.0,1.07
5717,0.53,1.87
5718,0.53,0.0
5719,0.53,0.0
5720,0.47,0.0
5721,0.87,0.0
5722,0.6,0.0
5723,0.6,0.0
5724,0.87,0.0
5725,0.93,1.07
5726,0.67,0.0
5727,0.93,0.07
5728,1.0,1.6
5729,0.87,0.07
5730,0.8,0.13
5731,1.0,0.0
5732,0.93,0.0
5733,0.33,0.0
5734,0.8,1.2
5735,0.4,0.73
5736,0.8,0.47
5737,0.67,0.0
5738,0.6,0.0
5739,0.87,0.6
5740,0.87,2.0
5741,0.73,0.6
5742,1.0,1.93
5743,0.73,1.4
5744,0.87,1.87
5745,0.73,0.53
5746,1.0,1.33
5747,0.67,2.0
5748,0.67,0.0
5749,0.47,0.0
5750,1.0,0.93
5751,0.73,1.0
5752,0.87,1.6
5753,0.6,0.4
5754,0.4,0.8
5755,0.2,1.13
5756,0.93,0.0
5757,0.47,1.53
5758,1.0,0.2
5759,0.53,0.0
5760,1.0,0.4
5761,1.0,0.0
5762,1.0,1.6
5763,1.0,1.67
5764,0.73,1.07
5765,1.0,1.73
5766,0.87,0.53
5767,1.0,0.8
5768,,0.0
5769,,0.0
5770,1.0,2.0
5771,1.0,1.6
5772,1.0,2.07
5773,0.6,1.6
5774,0.8,1.33
5775,0.93,1.6
5776,1.0,0.53
5777,1.0,0.0
5778,1.0,2.33
5779,0.93,2.73
5780,0.87,0.87
5781,0.93,0.0
5782,0.67,0.0
5783,1.0,2.4
5784,1.0,0.93
5785,0.8,1.33
5786,0.73,0.6
5787,,0.0
5788,0.33,0.0
5789,,0.0
5790,,0.0
5791,,0.0
5792,,0.0
5793,0.83,0.0
5794,1.0,0.54
5795,0.96,0.0
5796,0.29,0.0
5797,,0.0
5798,1.0,0.0
5799,0.83,0.0
5800,0.92,0.0
5801,0.96,0.0
5802,0.96,0.71
5803,1.0,1.25
5804,0.92,0.0
5805,0.79,0.62
5806,0.67,0.04
5807,0.96,1.58
5808,0.04,0.0
5809,0.88,0.88
5810,,0.0
5811,,0.0
5812,,0.0
5813,0.67,0.0
5814,,0.0
5815,,0.0
5816,,0.0
5817,0.79,0.0
5818,0.92,0.71
5819,0.71,0.0
5820,1.0,0.0
5821,0.67,1.75
5822,0.79,0.0
5823,,0.0
5824,0.88,1.21
5825,0.88,0.21
5826,1.0,1.04
5827,0.92,0.0
5828,1.0,0.0
5829,0.96,1.38
5830,1.0,0.58
5831,1.0,1.29
5832,0.58,1.67
5833,0.79,1.83
5834,1.0,0.0
5835,0.58,0.25
5836,0.29,0.0
5837,1.0,0.0
5838,0.83,0.0
5839,0.38,0.0
5840,0.75,0.42
5841,0.88,0.0
5842,0.79,0.0
5843,0.92,1.08
5844,0.67,0.0
5845,0.88,0.92
5846,0.83,0.21
5847,1.0,1.83
5848,1.0,0.0
5849,0.54,0.0
5850,0.88,0.88
5851,1.0,2.29
5852,0.79,1.21
5853,0.67,0.62
5854,0.83,0.88
5855,0.92,1.88
5856,0.71,0.12
5857,0.38,0.0
5858,0.58,0.0
5859,1.0,1.17
5860,0.96,1.62
5861,,0.0
5862,0.96,0.0
5863,0.96,1.46
5864,0.92,1.08
5865,0.92,1.08
5866,0.92,1.08
5867,0.92,1.08
5868,0.88,1.62
5869,1.0,0.0
5870,0.25,0.0
5871,1.0,0.38
5872,0.79,0.83
5873,0.54,0.0
5874,0.67,0.42
5875,0.79,0.83
5876,0.46,0.46
5877,0.79,1.0
5878,1.0,0.88
5879,0.54,0.29
5880,0.67,0.0
5881,1.0,0.08
5882,0.96,1.67
5883,1.0,0.0
5884,0.79,0.0
5885,0.75,0.0
5886,0.58,0.0
5887,0.96,0.0
5888,0.58,0.21
5889,0.54,1.79
5890,0.75,1.83
5891,0.92,0.88
5892,0.96,2.0
5893,0.71,0.0
5894,0.79,0.0
5895,0.96,0.0
5896,0.12,0.29
5897,0.62,0.29
5898,0.88,0.33
5899,0.96,0.29
5900,0.79,1.75
5901,0.92,0.0
5902,0.88,1.25
5903,1.0,0.12
5904,0.96,0.75
5905,0.88,0.04
5906,1.0,1.62
5907,0.42,0.0
5908,1.0,1.54
5909,0.83,0.0
5910,0.62,0.17
5911,0.88,1.42
5912,0.92,0.0
5913,0.58,0.0
5914,0.75,0.0
5915,1.0,0.0
5916,1.0,0.0
5917,0.96,0.04
5918,0.92,0.25
5919,0.92,0.38
5920,0.79,0.04
5921,0.83,0.0
5922,0.96,0.0
5923,0.88,0.0
5924,1.0,1.12
5925,0.75,1.46
5926,0.62,1.42
5927,1.0,0.0
5928,0.75,0.67
5929,1.0,0.0
5930,0.88,1.75
5931,0.96,0.0
5932,0.92,1.92
5933,0.83,1.92
5934,0.42,1.71
5935,0.42,0.0
5936,0.83,1.17
5937,1.0,0.62
5938,0.62,0.0
5939,0.75,0.21
5940,0.33,0.33
5941,0.54,1.67
5942,0.62,1.67
5943,0.46,0.0
5944,0.33,0.0
5945,0.33,0.42
5946,1.0,1.67
5947,1.0,0.0
5948,0.29,0.0
5949,0.29,0.0
5950,0.88,0.08
5951,0.79,1.33
5952,0.75,0.79
5953,1.0,0.0
5954,1.0,0.17
5955,1.0,0.0
5956,0.38,0.38
5957,0.62,0.62
5958,0.83,0.0
5959,0.92,0.21
5960,1.0,0.42
5961,0.96,0.08
5962,0.46,1.29
5963,1.0,0.0
5964,0.96,0.0
5965,0.92,1.33
5966,0.92,1.54
5967,0.12,0.0
5968,0.88,0.0
5969,0.88,0.0
5970,0.71,0.0
5971,0.75,1.04
5972,0.92,1.0
5973,0.5,1.58
5974,1.0,1.67
5975,0.75,1.79
5976,1.0,1.33
5977,0.62,1.33
5978,0.46,1.75
5979,0.5,1.83
5980,0.38,1.46
5981,0.54,0.08
5982,0.12,0.0
5983,0.96,0.29
5984,0.67,0.75
5985,0.5,1.58
5986,0.88,1.54
5987,1.0,0.75
5988,0.88,1.71
5989,0.79,2.08
5990,0.83,0.58
5991,0.96,0.58
5992,0.96,0.0
5993,0.46,1.12
5994,0.5,1.71
5995,0.67,1.38
5996,1.0,1.12
5997,0.75,0.0
5998,0.96,1.75
5999,0.62,0.0
6000,0.92,1.33
6001,0.75,1.75
6002,0.96,0.29
6003,0.58,1.38
6004,0.92,0.42
6005,0.96,1.58
6006,0.79,0.33
6007,,0.0
6008,,0.0
6009,1.0,1.54
6010,0.75,1.25
6011,0.88,0.67
6012,0.75,0.75
6013,0.88,0.17
6014,0.75,0.0
6015,0.88,1.92
6016,0.71,0.38
6017,0.96,1.29
6018,0.83,0.0
6019,1.0,1.83
6020,0.83,0.0
6021,0.96,1.04
6022,0.88,0.79
6023,1.0,0.0
6024,0.96,1.29
6025,1.0,1.67
6026,0.88,0.62
6027,0.88,0.79
6028,0.83,1.38
6029,,0.0
6030,0.43,0.0
6031,,0.0
6032,1.0,0.62
6033,,0.0
6034,,0.0
6035,0.81,0.0
6036,0.86,0.29
6037,1.0,0.0
6038,0.95,0.0
6039,,0.0
6040,0.95,0.0
6041,0.86,0.0
6042,0.86,0.0
6043,1.0,0.0
6044,0.95,1.19
6045,0.95,0.29
6046,1.0,1.1
6047,0.95,1.29
6048,0.95,1.19
6049,1.0,0.0
6050,1.0,0.0
6051,1.0,1.71
6052,0.86,0.0
6053,0.38,0.29
6054,,0.0
6055,,0.0
6056,,0.0
6057,1.0,0.0
6058,0.1,0.0
6059,,0.0
6060,,0.0
6061,,0.0
6062,0.95,0.0
6063,0.95,0.0
6064,,0.0
6065,1.0,0.0
6066,0.81,1.81
6067,0.81,0.19
6068,,0.0
6069,0.95,0.0
6070,0.9,0.33
6071,0.81,0.33
6072,1.0,0.0
6073,0.95,0.0
6074,0.76,1.33
6075,0.95,0.1
6076,,0.0
6077,1.0,1.29
6078,0.67,0.86
6079,0.9,1.67
6080,1.0,0.33
6081,0.76,0.05
6082,,0.0
6083,0.95,0.0
6084,1.0,0.76
6085,0.95,1.43
6086,0.95,1.43
6087,1.0,0.62
6088,1.0,1.29
6089,0.57,0.0
6090,0.38,0.29
6091,0.86,1.19
6092,0.9,0.48
6093,1.0,1.38
6094,1.0,0.95
6095,1.0,0.19
6096,1.0,0.0
6097,0.95,0.76
6098,1.0,1.48
6099,0.86,0.19
6100,0.95,1.52
6101,1.0,0.0
6102,1.0,0.0
6103,0.9,0.19
6104,0.71,0.1
6105,1.0,1.19
6106,0.38,0.0
6107,1.0,0.76
6108,,0.0
6109,1.0,0.0
6110,1.0,0.62
6111,0.62,1.38
6112,0.86,0.71
6113,0.52,0.9
6114,0.95,0.0
6115,0.95,1.52
6116,1.0,0.0
6117,0.9,0.43
6118,0.95,0.05
6119,0.62,0.81
6120,0.76,0.38
6121,1.0,1.43
6122,1.0,1.1
6123,0.95,1.52
6124,0.48,0.0
6125,1.0,1.14
6126,1.0,0.1
6127,0.57,0.0
6128,0.05,0.0
6129,0.38,0.0
6130,0.43,0.0
6131,0.05,0.0
6132,0.14,0.71
6133,0.95,1.0
6134,1.0,1.33
6135,0.95,0.76
6136,0.52,1.05
6137,0.14,0.05
6138,0.9,0.0
6139,0.95,0.05
6140,1.0,0.19
6141,0.52,0.0
6142,0.67,0.19
6143,0.76,0.0
6144,0.81,1.38
6145,1.0,0.95
6146,0.71,0.29
6147,0.86,1.62
6148,0.95,1.33
6149,0.95,0.19
6150,1.0,0.67
6151,0.71,0.0
6152,0.95,0.67
6153,1.0,0.0
6154,0.9,0.0
6155,0.62,0.0
6156,0.62,0.0
6157,0.62,0.0
6158,0.62,0.0
6159,0.9,0.1
6160,1.0,0.0
6161,1.0,0.33
6162,0.95,0.0
6163,0.9,0.19
6164,0.95,0.0
6165,0.81,0.0
6166,0.62,0.33
6167,1.0,1.05
6168,0.9,0.19
6169,0.67,0.0
6170,1.0,0.0
6171,0.9,0.0
6172,0.86,0.33
6173,0.9,1.05
6174,0.71,1.05
6175,0.67,0.0
6176,0.9,0.0
6177,1.0,0.0
6178,0.81,1.38
6179,0.71,0.0
6180,0.95,0.05
6181,1.0,1.43
6182,1.0,0.71
6183,0.57,0.48
6184,0.14,0.62
6185,1.0,0.0
6186,1.0,0.43
6187,0.62,0.24
6188,1.0,0.0
6189,0.62,0.0
6190,0.1,1.38
6191,0.76,0.0
6192,0.76,1.05
6193,0.76,1.05
6194,0.24,0.0
6195,0.9,0.43
6196,0.95,0.43
6197,1.0,1.38
6198,1.0,0.0
6199,0.86,0.81
6200,1.0,0.81
6201,0.62,1.52
6202,0.86,1.1
6203,1.0,1.14
6204,1.0,0.86
6205,0.95,0.1
6206,1.0,0.71
6207,1.0,0.0
6208,0.95,0.9
6209,1.0,0.76
6210,0.95,0.0
6211,0.95,0.05
6212,0.76,1.24
6213,0.81,0.0
6214,0.95,0.0
6215,1.0,0.0
6216,1.0,0.0
6217,0.86,0.0
6218,0.14,0.0
6219,0.95,0.0
6220,0.86,0.0
6221,0.9,0.29
6222,0.67,0.57
6223,0.86,0.76
6224,0.62,1.1
6225,0.71,1.19
6226,0.95,1.29
6227,0.9,0.67
6228,1.0,1.0
6229,0.14,1.1
6230,0.71,1.48
6231,0.76,0.9
6232,1.0,0.43
6233,0.33,0.0
6234,1.0,1.0
6235,0.71,0.62
6236,0.86,1.1
6237,0.29,0.14
6238,0.9,1.05
6239,0.86,0.38
6240,0.95,0.0
6241,0.52,0.48
6242,0.9,0.43
6243,0.38,0.0
6244,1.0,0.24
6245,0.95,0.76
6246,0.9,0.33
6247,0.62,0.19
6248,1.0,0.43
6249,0.29,0.0
6250,0.95,0.0
6251,0.76,1.0
6252,0.86,0.0
6253,0.95,0.0
6254,0.81,0.0
6255,0.95,0.57
6256,0.9,0.67
6257,,0.0
6258,,0.0
6259,0.95,1.14
6260,0.95,1.14
6261,1.0,0.76
6262,0.71,0.71
6263,0.9,1.52
6264,0.48,1.52
6265,1.0,1.19
6266,1.0,0.81
6267,0.81,1.43
6268,0.9,1.1
6269,0.9,0.33
6270,0.86,1.62
6271,0.95,0.57
6272,0.9,0.57
6273,1.0,0.29
6274,0.62,0.0
6275,1.0,1.29
6276,0.76,0.0
6277,0.95,0.0
6278,,0.0
6279,0.95,0.0
6280,0.95,0.0
6281,1.0,0.0
6282,0.81,0.0
6283,0.71,0.0
6284,0.86,0.57
6285,0.9,0.0
6286,0.57,0.0
6287,,0.0
6288,,0.0
6289,,0.0
6290,,0.0
6291,0.71,0.0
6292,0.95,0.52
6293,0.62,1.43
6294,0.95,0.0
6295,,0.0
6296,1.0,0.0
6297,1.0,0.1
6298,1.0,0.0
6299,0.62,1.62
6300,1.0,0.0
6301,0.62,0.24
6302,0.95,0.1
6303,0.95,0.19
6304,0.43,0.0
6305,1.0,2.05
6306,,0.0
6307,,0.0
6308,,0.0
6309,1.0,0.0
6310,,0.0
6311,,0.0
6312,,0.0
6313,0.86,0.0
6314,1.0,0.52
6315,0.76,0.0
6316,1.0,0.0
6317,0.05,2.43
6318,0.76,0.86
6319,,0.0
6320,0.86,0.81
6321,0.81,0.0
6322,0.86,0.0
6323,0.9,0.0
6324,1.0,0.0
6325,1.0,0.1
6326,1.0,0.33
6327,0.62,2.14
6328,0.9,2.67
6329,0.57,0.24
6330,0.9,0.0
6331,0.48,0.0
6332,1.0,0.62
6333,0.95,1.14
6334,0.9,2.05
6335,0.29,0.0
6336,0.81,1.1
6337,0.76,0.67
6338,0.76,1.24
6339,1.0,2.62
6340,0.86,0.0
6341,0.76,0.0
6342,1.0,0.76
6343,1.0,2.38
6344,1.0,1.62
6345,0.81,1.19
6346,1.0,1.57
6347,0.9,1.38
6348,0.67,0.0
6349,0.33,0.0
6350,0.95,2.24
6351,,0.0
6352,0.95,1.57
6353,0.76,0.0
6354,0.95,1.67
6355,0.86,0.0
6356,0.95,0.86
6357,0.76,1.52
6358,1.0,0.57
6359,0.62,1.19
6360,1.0,0.0
6361,0.76,0.05
6362,0.86,0.0
6363,0.95,0.43
6364,0.86,0.0
6365,1.0,0.0
6366,0.71,1.9
6367,0.76,0.33
6368,0.95,1.33
6369,1.0,0.05
6370,0.38,0.0
6371,0.05,0.0
6372,0.81,0.0
6373,0.86,0.0
6374,0.81,0.0
6375,0.29,1.48
6376,0.95,0.95
6377,0.95,2.57
6378,0.86,0.76
6379,0.71,2.57
6380,0.71,0.0
6381,0.14,0.0
6382,0.62,0.0
6383,0.86,0.0
6384,0.33,0.9
6385,0.86,0.0
6386,0.71,2.33
6387,0.76,0.1
6388,0.43,0.0
6389,0.9,2.0
6390,0.9,0.95
6391,0.95,0.29
6392,0.86,1.95
6393,0.86,0.0
6394,0.57,0.0
6395,1.0,0.0
6396,0.86,0.33
6397,0.86,0.33
6398,0.86,0.33
6399,0.86,0.33
6400,1.0,1.9
6401,0.52,0.0
6402,0.48,0.81
6403,0.76,0.0
6404,0.76,0.0
6405,0.76,0.0
6406,1.0,0.0
6407,0.95,0.24
6408,0.9,0.62
6409,0.81,0.1
6410,0.48,0.0
6411,0.81,0.05
6412,0.95,0.0
6413,0.71,0.29
6414,0.95,1.76
6415,0.95,0.0
6416,0.71,0.0
6417,0.86,0.0
6418,0.76,0.0
6419,0.52,1.81
6420,1.0,0.0
6421,0.86,0.0
6422,0.9,1.9
6423,0.95,1.33
6424,0.9,0.0
6425,0.57,1.95
6426,0.52,0.0
6427,0.76,0.0
6428,0.14,0.1
6429,0.86,0.0
6430,0.81,1.52
6431,0.33,1.95
6432,0.52,0.0
6433,1.0,0.0
6434,0.43,0.0
6435,0.52,0.0
6436,0.71,0.0
6437,1.0,2.0
6438,0.81,0.0
6439,0.9,0.0
6440,0.1,0.0
6441,0.43,0.9
6442,0.95,1.38
6443,0.19,0.95
6444,1.0,0.0
6445,1.0,0.0
6446,1.0,0.86
6447,0.95,0.0
6448,0.9,0.0
6449,1.0,0.1
6450,0.9,0.52
6451,0.9,0.14
6452,0.38,0.0
6453,0.33,1.62
6454,0.95,0.0
6455,0.86,0.43
6456,0.81,0.0
6457,0.81,1.67
6458,0.9,0.0
6459,0.9,0.52
6460,0.95,0.43
6461,0.86,0.0
6462,0.86,1.67
6463,0.57,0.52
6464,0.95,2.48
6465,0.86,0.86
6466,0.95,0.0
6467,0.95,1.52
6468,0.62,2.43
6469,0.43,2.33
6470,0.81,1.95
6471,0.67,1.33
6472,0.52,0.71
6473,0.81,1.86
6474,0.95,1.38
6475,0.71,2.0
6476,1.0,1.81
6477,0.67,1.05
6478,0.9,0.62
6479,0.86,2.29
6480,0.95,0.19
6481,1.0,0.19
6482,0.95,0.14
6483,1.0,0.0
6484,0.81,2.29
6485,0.9,0.0
6486,0.86,1.29
6487,1.0,2.43
6488,1.0,0.33
6489,0.95,0.0
6490,0.76,1.57
6491,0.71,2.48
6492,0.95,0.0
6493,0.9,0.0
6494,0.67,2.05
6495,1.0,0.76
6496,0.48,0.0
6497,0.67,0.0
6498,,0.0
6499,1.0,1.71
6500,0.95,1.81
6501,0.95,1.95
6502,0.9,0.57
6503,1.0,0.0
6504,0.81,2.48
6505,0.95,1.38
6506,0.76,1.14
6507,0.86,0.9
6508,0.48,2.29
6509,0.76,1.52
6510,0.71,0.0
6511,0.95,1.24
6512,1.0,1.29
6513,0.76,1.57
6514,1.0,0.62
6515,1.0,2.14
6516,1.0,0.0
6517,0.76,0.0
6518,0.95,0.14
6519,,0.0
6520,0.7,0.0
6521,0.3,0.0
6522,0.6,0.0
6523,,0.0
6524,,0.0
6525,,0.0
6526,,0.0
6527,,0.0
6528,,0.0
6529,,0.0
6530,,0.0
6531,0.9,0.0
6532,1.0,0.0
6533,0.9,0.0
6534,1.0,0.0
6535,1.0,0.0
6536,0.4,0.0
6537,1.0,0.0
6538,0.7,0.0
6539,0.7,0.0
6540,0.8,0.0
6541,0.8,0.0
6542,0.7,0.0
6543,1.0,0.0
6544,1.0,0.0
6545,,0.0
6546,,0.0
6547,,0.0
6548,1.0,0.0
6549,,0.0
6550,,0.0
6551,,0.0
6552,0.9,0.0
6553,0.9,0.0
6554,,0.0
6555,,0.0
6556,,0.0
6557,,0.0
6558,0.4,0.0
6559,0.8,0.0
6560,0.9,0.0
6561,0.8,0.0
6562,1.0,0.0
6563,0.1,0.0
6564,0.7,0.0
6565,0.9,0.0
6566,0.8,0.0
6567,0.8,0.0
6568,1.0,0.0
6569,0.6,0.0
6570,0.7,0.0
6571,0.6,0.0
6572,0.8,0.0
6573,1.0,0.0
6574,0.8,0.0
